,,Weights
"2,29",MIE,0.00494
"2,29",CET,0.22619
"2,29",DSE,0.0
"2,29",CTR,0.0
"2,29",GRF,0.06129
"2,29",EMO,0.0
"2,29",SRV,0.0
"2,29",SZC,0.04737
"2,29",CEN,0.12029
"2,28",IAF,0.0
"2,28",AWP,0.00018
"2,28",BOE,0.00134
"2,28",DPG,0.0
"2,28",NFJ,0.00019
"2,28",AGD,0.0
"2,28",AEF,0.0
"2,28",ADX,0.47586
"2,28",AOD,0.0
"2,28",BGR,0.00104
"2,28",CPZ,0.01049
"2,28",GLQ,0.0
"2,28",BCX,0.0
"2,28",JEQ,0.0
"2,28",IGR,0.00014
"2,28",ASA,0.00014
"2,28",PEO,0.03764
"2,28",BIF,0.01855
"2,28",CEM,0.0
"2,28",MIE,0.0
"2,28",CET,0.21055
"2,28",DSE,0.02057
"2,28",CTR,0.0
"2,28",GRF,0.06291
"2,28",EMO,0.00152
"2,28",SRV,0.0
"2,28",SZC,0.06363
"2,28",CEN,0.09527
"2,27",AWP,0.0
"2,27",BOE,0.0
"2,27",DPG,0.0
"2,27",NFJ,0.0
"2,27",AGD,0.0
"2,27",AEF,0.0
"2,27",ADX,0.46762
"2,27",AOD,0.0
"2,27",BGR,0.00127
"2,27",CPZ,0.01071
"2,27",GLQ,0.0
"2,27",BCX,0.0
"2,27",JEQ,0.00032
"2,27",IGR,0.00032
"2,27",ASA,0.00032
"2,27",PEO,0.03782
"2,27",BIF,0.02873
"2,27",CEM,0.0
"2,27",MIE,0.0
"2,27",CET,0.21061
"2,27",DSE,0.02069
"2,27",CTR,0.0
"2,27",GRF,0.06302
"2,27",EMO,0.00052
"2,27",SRV,0.0
"2,27",SZC,0.04274
"2,27",CEN,0.11532
"2,26",BOE,0.01284
"2,26",DPG,0.00044
"2,26",NFJ,0.00169
"2,26",AGD,0.0
"2,26",AEF,0.0
"2,26",ADX,0.47691
"2,26",AOD,0.0
"2,26",BGR,0.00059
"2,26",CPZ,0.0
"2,26",GLQ,0.0
"2,26",BCX,0.0
"2,26",JEQ,0.0
"2,26",IGR,0.00048
"2,26",ASA,0.00048
"2,26",PEO,0.03548
"2,26",BIF,0.02847
"2,26",CEM,0.0
"2,26",MIE,0.0
"2,26",CET,0.21022
"2,26",DSE,0.0
"2,26",CTR,0.00046
"2,26",GRF,0.05046
"2,26",EMO,0.00046
"2,26",SRV,0.0
"2,26",SZC,0.06446
"2,26",CEN,0.11658
"2,25",DPG,0.00425
"2,25",NFJ,0.0
"2,25",AGD,0.0
"2,25",AEF,0.0
"2,25",ADX,0.4818
"2,25",AOD,0.0
"2,25",BGR,0.00053
"2,25",CPZ,0.0
"2,25",GLQ,0.0
"2,25",BCX,0.0
"2,25",JEQ,0.0
"2,25",IGR,0.00169
"2,25",ASA,0.0
"2,25",PEO,0.02772
"2,25",BIF,0.01953
"2,25",CEM,0.0
"2,25",MIE,0.0
"2,25",CET,0.23253
"2,25",DSE,0.0011
"2,25",CTR,0.0
"2,25",GRF,0.0521
"2,25",EMO,0.0
"2,25",SRV,0.0
"2,25",SZC,0.0321
"2,25",CEN,0.14663
"2,24",NFJ,0.0
"2,24",AGD,0.0
"2,24",AEF,0.0
"2,24",ADX,0.46492
"2,24",AOD,0.0
"2,24",BGR,0.0
"2,24",CPZ,0.0
"2,24",GLQ,0.0
"2,24",BCX,0.0
"2,24",JEQ,0.0
"2,24",IGR,0.00187
"2,24",ASA,0.00341
"2,24",PEO,0.03924
"2,24",BIF,0.03015
"2,24",CEM,0.00015
"2,24",MIE,0.0
"2,24",CET,0.21168
"2,24",DSE,0.00025
"2,24",CTR,0.0
"2,24",GRF,0.07468
"2,24",EMO,0.00218
"2,24",SRV,0.00218
"2,24",SZC,0.05326
"2,24",CEN,0.11605
"2,23",AGD,0.0
"2,23",AEF,0.0
"2,23",ADX,0.479
"2,23",AOD,0.0
"2,23",BGR,0.0
"2,23",CPZ,0.0
"2,23",GLQ,0.0
"2,23",BCX,0.0
"2,23",JEQ,0.00428
"2,23",IGR,0.0
"2,23",ASA,0.00626
"2,23",PEO,0.04876
"2,23",BIF,0.02604
"2,23",CEM,0.00504
"2,23",MIE,0.0
"2,23",CET,0.22587
"2,23",DSE,0.00587
"2,23",CTR,0.00587
"2,23",GRF,0.05387
"2,23",EMO,0.0
"2,23",SRV,0.0022
"2,23",SZC,0.0372
"2,23",CEN,0.09975
"2,22",AEF,0.0
"2,22",ADX,0.47048
"2,22",AOD,0.0
"2,22",BGR,0.0
"2,22",CPZ,0.0
"2,22",GLQ,0.0
"2,22",BCX,0.0
"2,22",JEQ,0.0
"2,22",IGR,0.0
"2,22",ASA,0.0
"2,22",PEO,0.04257
"2,22",BIF,0.01985
"2,22",CEM,0.00085
"2,22",MIE,0.0
"2,22",CET,0.23029
"2,22",DSE,0.00172
"2,22",CTR,5e-05
"2,22",GRF,0.05205
"2,22",EMO,0.0
"2,22",SRV,0.0
"2,22",SZC,0.03289
"2,22",CEN,0.14925
"2,21",ADX,0.48999
"2,21",AOD,0.0
"2,21",BGR,0.0
"2,21",CPZ,0.0
"2,21",GLQ,0.0
"2,21",BCX,0.0
"2,21",JEQ,0.0
"2,21",IGR,0.0
"2,21",ASA,0.00155
"2,21",PEO,0.04322
"2,21",BIF,0.0314
"2,21",CEM,0.0014
"2,21",MIE,0.0
"2,21",CET,0.22209
"2,21",DSE,0.00462
"2,21",CTR,0.00462
"2,21",GRF,0.06462
"2,21",EMO,0.0
"2,21",SRV,0.00124
"2,21",SZC,0.03624
"2,21",CEN,0.09901
"2,20",AOD,0.00403
"2,20",BGR,0.0
"2,20",CPZ,0.0373
"2,20",GLQ,0.0
"2,20",BCX,0.00285
"2,20",JEQ,0.0
"2,20",IGR,0.00123
"2,20",ASA,0.0
"2,20",PEO,0.03642
"2,20",BIF,0.00915
"2,20",CEM,0.0
"2,20",MIE,0.00049
"2,20",CET,0.38424
"2,20",DSE,0.0
"2,20",CTR,0.0
"2,20",GRF,0.11138
"2,20",EMO,0.0
"2,20",SRV,0.00304
"2,20",SZC,0.02804
"2,20",CEN,0.38183
"2,19",BGR,0.0
"2,19",CPZ,0.02912
"2,19",GLQ,0.0
"2,19",BCX,0.0
"2,19",JEQ,0.0
"2,19",IGR,0.0
"2,19",ASA,0.0
"2,19",PEO,0.04204
"2,19",BIF,0.01386
"2,19",CEM,0.0
"2,19",MIE,0.0
"2,19",CET,0.39746
"2,19",DSE,0.00032
"2,19",CTR,0.00064
"2,19",GRF,0.12264
"2,19",EMO,0.00264
"2,19",SRV,0.00336
"2,19",SZC,0.04336
"2,19",CEN,0.34455
"2,18",CPZ,0.0489
"2,18",GLQ,0.0
"2,18",BCX,0.0
"2,18",JEQ,0.0
"2,18",IGR,0.00279
"2,18",ASA,0.0
"2,18",PEO,0.0433
"2,18",BIF,0.00512
"2,18",CEM,0.0
"2,18",MIE,0.0
"2,18",CET,0.37648
"2,18",DSE,0.00101
"2,18",CTR,0.0
"2,18",GRF,0.10001
"2,18",EMO,0.0
"2,18",SRV,0.00284
"2,18",SZC,0.03784
"2,18",CEN,0.3817
"2,17",GLQ,0.0013
"2,17",BCX,0.0
"2,17",JEQ,0.0
"2,17",IGR,0.0
"2,17",ASA,0.0
"2,17",PEO,0.03392
"2,17",BIF,0.00574
"2,17",CEM,0.0
"2,17",MIE,0.0
"2,17",CET,0.43105
"2,17",DSE,0.00105
"2,17",CTR,0.0
"2,17",GRF,0.08972
"2,17",EMO,0.00222
"2,17",SRV,0.00222
"2,17",SZC,0.07073
"2,17",CEN,0.36205
"2,16",BCX,0.0
"2,16",JEQ,0.0
"2,16",IGR,0.0
"2,16",ASA,0.0
"2,16",PEO,0.0339
"2,16",BIF,0.00572
"2,16",CEM,0.0
"2,16",MIE,0.0
"2,16",CET,0.41819
"2,16",DSE,0.0
"2,16",CTR,0.0
"2,16",GRF,0.10525
"2,16",EMO,0.00525
"2,16",SRV,0.00525
"2,16",SZC,0.05715
"2,16",CEN,0.36929
"2,15",JEQ,0.0
"2,15",IGR,0.0
"2,15",ASA,0.0
"2,15",PEO,0.03395
"2,15",BIF,0.00576
"2,15",CEM,0.0
"2,15",MIE,0.0
"2,15",CET,0.41824
"2,15",DSE,0.00093
"2,15",CTR,0.0
"2,15",GRF,0.09393
"2,15",EMO,0.00393
"2,15",SRV,0.00507
"2,15",SZC,0.08875
"2,15",CEN,0.34946
"2,14",IGR,0.0
"2,14",ASA,0.0
"2,14",PEO,0.03349
"2,14",BIF,0.00531
"2,14",CEM,0.0
"2,14",MIE,0.0
"2,14",CET,0.41778
"2,14",DSE,0.0
"2,14",CTR,0.0
"2,14",GRF,0.09054
"2,14",EMO,0.00054
"2,14",SRV,0.00054
"2,14",SZC,0.03709
"2,14",CEN,0.4147
"2,13",ASA,0.00139
"2,13",PEO,0.03722
"2,13",BIF,0.00904
"2,13",CEM,0.0
"2,13",MIE,0.00026
"2,13",CET,0.42151
"2,13",DSE,0.00151
"2,13",CTR,0.0
"2,13",GRF,0.08451
"2,13",EMO,0.0
"2,13",SRV,0.0
"2,13",SZC,0.02951
"2,13",CEN,0.41505
"2,12",PEO,0.04459
"2,12",BIF,0.01641
"2,12",CEM,0.0
"2,12",MIE,0.0
"2,12",CET,0.39888
"2,12",DSE,0.00031
"2,12",CTR,0.00031
"2,12",GRF,0.09031
"2,12",EMO,0.0
"2,12",SRV,0.0
"2,12",SZC,0.03598
"2,12",CEN,0.41322
"2,11",BIF,0.01245
"2,11",CEM,0.0
"2,11",MIE,0.0
"2,11",CET,0.41731
"2,11",DSE,0.0
"2,11",CTR,0.0
"2,11",GRF,0.09046
"2,11",EMO,0.0
"2,11",SRV,0.00129
"2,11",SZC,0.05374
"2,11",CEN,0.42475
"2,10",CEM,0.0
"2,10",MIE,0.0
"2,10",CET,0.41349
"2,10",DSE,0.0
"2,10",CTR,0.0
"2,10",GRF,0.08605
"2,10",EMO,0.00355
"2,10",SRV,0.0
"2,10",SZC,0.04188
"2,10",CEN,0.45503
"2,9",MIE,0.0
"2,9",CET,0.4076
"2,9",DSE,0.0
"2,9",CTR,0.0
"2,9",GRF,0.09194
"2,9",EMO,0.00355
"2,9",SRV,0.0
"2,9",SZC,0.04188
"2,9",CEN,0.45503
"2,8",CET,0.41432
"2,8",DSE,0.0
"2,8",CTR,0.0
"2,8",GRF,0.08865
"2,8",EMO,0.0
"2,8",SRV,0.0
"2,8",SZC,0.05186
"2,8",CEN,0.44517
"2,7",DSE,0.0
"2,7",CTR,0.0
"2,7",GRF,0.07086
"2,7",EMO,0.00343
"2,7",SRV,0.0001
"2,7",SZC,0.0701
"2,7",CEN,0.85552
"2,6",CTR,0.0
"2,6",GRF,0.06467
"2,6",EMO,0.0
"2,6",SRV,0.0
"2,6",SZC,0.065
"2,6",CEN,0.87033
"2,5",GRF,0.08333
"2,5",EMO,0.0
"2,5",SRV,0.0
"2,5",SZC,0.06
"2,5",CEN,0.85667
"2,4",EMO,0.0
"2,4",SRV,0.0
"2,4",SZC,0.055
"2,4",CEN,0.945
"3,49",STK,0.0111
"3,49",ADX,0.23075
"3,49",CHN,0.00075
"3,49",MIE,0.00075
"3,49",SZC,0.00029
"3,49",CII,0.00029
"3,49",GRF,0.04529
"3,49",BCX,0.001
"3,49",CRF,0.0
"3,49",CEN,0.09198
"3,49",ASA,0.00098
"3,49",AGD,0.00552
"3,49",AIO,0.00386
"3,49",RFI,0.0
"3,49",BME,0.0
"3,49",CPZ,0.02924
"3,49",CEM,0.0
"3,49",BSTZ,0.0
"3,49",NFJ,0.0
"3,49",RNP,0.0
"3,49",EXD,0.0
"3,49",EOI,0.10924
"3,49",CTR,0.0
"3,49",GLQ,0.0
"3,49",BGR,0.0
"3,49",JEQ,0.0
"3,49",DSE,0.0
"3,49",BDJ,0.03924
"3,49",SRV,0.0
"3,49",CLM,0.0
"3,49",EMO,0.0
"3,49",DPG,0.0
"3,49",AWP,0.0
"3,49",EOS,0.02924
"3,49",BIF,0.01924
"3,49",ETJ,0.0
"3,49",IAF,0.0
"3,49",AOD,0.03
"3,49",BGY,0.0
"3,49",BMEZ,0.0
"3,49",CET,0.32187
"3,49",UTF,0.00163
"3,49",BOE,0.00353
"3,49",IGR,0.0
"3,49",PEO,0.0242
"3,49",DNP,0.0
"3,49",RQI,0.0
"3,49",AEF,0.0
"3,49",BUI,0.0
"3,48",CLM,0.0002
"3,48",DNP,0.0002
"3,48",BME,0.0002
"3,48",UTF,0.0002
"3,48",ETJ,0.0002
"3,48",BUI,0.0002
"3,48",EOS,0.0002
"3,48",RFI,0.0002
"3,48",STK,0.0002
"3,48",BMEZ,0.0002
"3,48",EOI,0.0802
"3,48",EXD,0.0
"3,48",RQI,0.0
"3,48",RNP,0.0
"3,48",BSTZ,0.0
"3,48",AIO,0.0
"3,48",CII,0.03
"3,48",BDJ,0.03
"3,48",CHN,0.0
"3,48",BGY,0.0
"3,48",IAF,0.0
"3,48",AWP,0.0
"3,48",BOE,0.0
"3,48",DPG,0.0
"3,48",NFJ,0.01
"3,48",AGD,0.00043
"3,48",AEF,0.00089
"3,48",ADX,0.44137
"3,48",AOD,0.0005
"3,48",BGR,0.00158
"3,48",CPZ,0.0
"3,48",GLQ,0.0
"3,48",BCX,0.00063
"3,48",JEQ,0.0
"3,48",IGR,0.00214
"3,48",ASA,0.00368
"3,48",PEO,0.03701
"3,48",BIF,0.0
"3,48",CEM,0.0
"3,48",MIE,0.00222
"3,48",CET,0.20597
"3,48",DSE,0.0
"3,48",CTR,0.00333
"3,48",GRF,0.05333
"3,48",EMO,0.0
"3,48",SRV,0.00333
"3,48",SZC,0.02833
"3,48",CEN,0.06309
"3,47",DNP,0.00019
"3,47",BME,0.00019
"3,47",UTF,0.00019
"3,47",ETJ,0.00019
"3,47",BUI,0.00019
"3,47",EOS,0.00019
"3,47",RFI,0.00019
"3,47",STK,0.00019
"3,47",BMEZ,0.00019
"3,47",EOI,0.08019
"3,47",EXD,0.0
"3,47",RQI,0.0
"3,47",RNP,0.0
"3,47",BSTZ,0.0
"3,47",AIO,0.0
"3,47",CII,0.02
"3,47",BDJ,0.04
"3,47",CHN,0.0
"3,47",BGY,0.0
"3,47",IAF,0.0
"3,47",AWP,0.0
"3,47",BOE,0.0
"3,47",DPG,0.0
"3,47",NFJ,0.01
"3,47",AGD,0.00043
"3,47",AEF,0.00089
"3,47",ADX,0.44137
"3,47",AOD,0.0005
"3,47",BGR,0.00053
"3,47",CPZ,0.0
"3,47",GLQ,0.0
"3,47",BCX,0.0
"3,47",JEQ,0.00067
"3,47",IGR,0.0021
"3,47",ASA,0.0021
"3,47",PEO,0.03876
"3,47",BIF,0.0
"3,47",CEM,0.0
"3,47",MIE,0.00222
"3,47",CET,0.21597
"3,47",DSE,0.0
"3,47",CTR,0.00333
"3,47",GRF,0.04533
"3,47",EMO,0.00283
"3,47",SRV,0.00333
"3,47",SZC,0.02833
"3,47",CEN,0.05941
"3,46",BME,0.00018
"3,46",UTF,0.00018
"3,46",ETJ,0.00018
"3,46",BUI,0.00018
"3,46",EOS,0.00018
"3,46",RFI,0.00018
"3,46",STK,0.00018
"3,46",BMEZ,0.00018
"3,46",EOI,0.08018
"3,46",EXD,0.0
"3,46",RQI,0.0
"3,46",RNP,0.0
"3,46",BSTZ,0.0
"3,46",AIO,0.0
"3,46",CII,0.02
"3,46",BDJ,0.04
"3,46",CHN,0.0
"3,46",BGY,0.0
"3,46",IAF,0.0
"3,46",AWP,0.0
"3,46",BOE,0.0
"3,46",DPG,0.0
"3,46",NFJ,0.01
"3,46",AGD,0.00043
"3,46",AEF,0.00089
"3,46",ADX,0.43137
"3,46",AOD,0.001
"3,46",BGR,0.00053
"3,46",CPZ,0.0
"3,46",GLQ,0.0
"3,46",BCX,0.0
"3,46",JEQ,0.00067
"3,46",IGR,0.0021
"3,46",ASA,0.0021
"3,46",PEO,0.03876
"3,46",BIF,0.01
"3,46",CEM,0.0
"3,46",MIE,0.00222
"3,46",CET,0.20722
"3,46",DSE,0.00714
"3,46",CTR,0.00881
"3,46",GRF,0.04681
"3,46",EMO,0.005
"3,46",SRV,0.00167
"3,46",SZC,0.01667
"3,46",CEN,0.06497
"3,45",UTF,0.00018
"3,45",ETJ,0.00018
"3,45",BUI,0.00018
"3,45",EOS,0.00018
"3,45",RFI,0.00018
"3,45",STK,0.00018
"3,45",BMEZ,0.00018
"3,45",EOI,0.08018
"3,45",EXD,0.0
"3,45",RQI,0.0
"3,45",RNP,0.0
"3,45",BSTZ,0.0
"3,45",AIO,0.0
"3,45",CII,0.02
"3,45",BDJ,0.04
"3,45",CHN,0.0
"3,45",BGY,0.0
"3,45",IAF,0.0
"3,45",AWP,0.0
"3,45",BOE,0.0
"3,45",DPG,0.0
"3,45",NFJ,0.01
"3,45",AGD,0.00043
"3,45",AEF,0.00089
"3,45",ADX,0.43137
"3,45",AOD,0.001
"3,45",BGR,0.00053
"3,45",CPZ,0.0
"3,45",GLQ,0.0
"3,45",BCX,0.0
"3,45",JEQ,0.00067
"3,45",IGR,0.0021
"3,45",ASA,0.0021
"3,45",PEO,0.03876
"3,45",BIF,0.01
"3,45",CEM,0.0
"3,45",MIE,0.00222
"3,45",CET,0.20722
"3,45",DSE,0.00714
"3,45",CTR,0.00881
"3,45",GRF,0.04681
"3,45",EMO,0.005
"3,45",SRV,0.00167
"3,45",SZC,0.01667
"3,45",CEN,0.06521
"3,44",ETJ,0.00017
"3,44",BUI,0.00017
"3,44",EOS,0.00017
"3,44",RFI,0.00017
"3,44",STK,0.00017
"3,44",BMEZ,0.00017
"3,44",EOI,0.08017
"3,44",EXD,0.0
"3,44",RQI,0.0
"3,44",RNP,0.0
"3,44",BSTZ,0.0
"3,44",AIO,0.0
"3,44",CII,0.02
"3,44",BDJ,0.04
"3,44",CHN,0.0
"3,44",BGY,0.0
"3,44",IAF,0.0
"3,44",AWP,0.0
"3,44",BOE,0.0
"3,44",DPG,0.0
"3,44",NFJ,0.01
"3,44",AGD,0.00043
"3,44",AEF,0.00043
"3,44",ADX,0.43139
"3,44",AOD,0.001
"3,44",BGR,0.00053
"3,44",CPZ,0.0
"3,44",GLQ,0.0
"3,44",BCX,0.0
"3,44",JEQ,0.00067
"3,44",IGR,0.0021
"3,44",ASA,0.0021
"3,44",PEO,0.03876
"3,44",BIF,0.01
"3,44",CEM,0.0
"3,44",MIE,0.00222
"3,44",CET,0.20722
"3,44",DSE,0.00714
"3,44",CTR,0.00881
"3,44",GRF,0.04681
"3,44",EMO,0.005
"3,44",SRV,0.00167
"3,44",SZC,0.01667
"3,44",CEN,0.06587
"3,43",BUI,0.00016
"3,43",EOS,0.00016
"3,43",RFI,0.00016
"3,43",STK,0.00016
"3,43",BMEZ,0.00016
"3,43",EOI,0.09016
"3,43",EXD,0.0
"3,43",RQI,0.0
"3,43",RNP,0.0
"3,43",BSTZ,0.0
"3,43",AIO,0.0
"3,43",CII,0.02
"3,43",BDJ,0.04
"3,43",CHN,0.0
"3,43",BGY,0.0
"3,43",IAF,0.0
"3,43",AWP,0.0
"3,43",BOE,0.0
"3,43",DPG,0.0
"3,43",NFJ,0.00042
"3,43",AGD,0.00043
"3,43",AEF,0.00043
"3,43",ADX,0.44139
"3,43",AOD,0.001
"3,43",BGR,0.00053
"3,43",CPZ,0.0
"3,43",GLQ,0.0
"3,43",BCX,0.0
"3,43",JEQ,0.00067
"3,43",IGR,0.0021
"3,43",ASA,0.0021
"3,43",PEO,0.03876
"3,43",BIF,0.0
"3,43",CEM,0.0
"3,43",MIE,0.00222
"3,43",CET,0.19722
"3,43",DSE,0.00714
"3,43",CTR,0.00881
"3,43",GRF,0.04681
"3,43",EMO,0.005
"3,43",SRV,0.005
"3,43",SZC,0.025
"3,43",CEN,0.06401
"3,42",EOS,0.00015
"3,42",RFI,0.00015
"3,42",STK,0.00015
"3,42",BMEZ,0.00015
"3,42",EOI,0.09015
"3,42",EXD,0.0
"3,42",RQI,0.0
"3,42",RNP,0.0
"3,42",BSTZ,0.0
"3,42",AIO,0.0
"3,42",CII,0.02
"3,42",BDJ,0.04
"3,42",CHN,0.0
"3,42",BGY,0.0
"3,42",IAF,0.0
"3,42",AWP,0.0
"3,42",BOE,0.0
"3,42",DPG,0.0
"3,42",NFJ,0.00042
"3,42",AGD,0.00043
"3,42",AEF,0.00043
"3,42",ADX,0.45139
"3,42",AOD,0.001
"3,42",BGR,0.00053
"3,42",CPZ,0.0
"3,42",GLQ,0.0
"3,42",BCX,0.0
"3,42",JEQ,0.00067
"3,42",IGR,0.0021
"3,42",ASA,0.0021
"3,42",PEO,0.03876
"3,42",BIF,0.0
"3,42",CEM,0.0
"3,42",MIE,0.00222
"3,42",CET,0.19722
"3,42",DSE,0.00714
"3,42",CTR,0.00881
"3,42",GRF,0.04681
"3,42",EMO,0.005
"3,42",SRV,0.00167
"3,42",SZC,0.01667
"3,42",CEN,0.06589
"3,41",RFI,0.00014
"3,41",STK,0.00014
"3,41",BMEZ,0.00014
"3,41",EOI,0.09014
"3,41",EXD,0.0
"3,41",RQI,0.0
"3,41",RNP,0.0
"3,41",BSTZ,0.0
"3,41",AIO,0.0
"3,41",CII,0.02
"3,41",BDJ,0.04
"3,41",CHN,0.0
"3,41",BGY,0.0
"3,41",IAF,0.0
"3,41",AWP,0.0
"3,41",BOE,0.0
"3,41",DPG,0.0
"3,41",NFJ,0.00042
"3,41",AGD,0.00043
"3,41",AEF,0.00043
"3,41",ADX,0.43139
"3,41",AOD,0.0015
"3,41",BGR,0.00097
"3,41",CPZ,0.0
"3,41",GLQ,0.0
"3,41",BCX,0.0
"3,41",JEQ,0.0
"3,41",IGR,0.00071
"3,41",ASA,0.00456
"3,41",PEO,0.03789
"3,41",BIF,0.01
"3,41",CEM,0.0
"3,41",MIE,0.00333
"3,41",CET,0.19833
"3,41",DSE,0.00857
"3,41",CTR,0.00024
"3,41",GRF,0.05224
"3,41",EMO,0.0025
"3,41",SRV,0.00583
"3,41",SZC,0.02583
"3,41",CEN,0.06424
"3,40",STK,0.00013
"3,40",BMEZ,0.00013
"3,40",EOI,0.09013
"3,40",EXD,0.0
"3,40",RQI,0.0
"3,40",RNP,0.0
"3,40",BSTZ,0.0
"3,40",AIO,0.0
"3,40",CII,0.02
"3,40",BDJ,0.04
"3,40",CHN,0.0
"3,40",BGY,0.0
"3,40",IAF,0.0
"3,40",AWP,0.0
"3,40",BOE,0.0
"3,40",DPG,0.0
"3,40",NFJ,0.00042
"3,40",AGD,0.00043
"3,40",AEF,0.00043
"3,40",ADX,0.43139
"3,40",AOD,0.0015
"3,40",BGR,0.00097
"3,40",CPZ,0.0
"3,40",GLQ,0.0
"3,40",BCX,0.0
"3,40",JEQ,0.0
"3,40",IGR,0.00071
"3,40",ASA,0.00456
"3,40",PEO,0.03789
"3,40",BIF,0.01
"3,40",CEM,0.0
"3,40",MIE,0.00333
"3,40",CET,0.19833
"3,40",DSE,0.00857
"3,40",CTR,0.00024
"3,40",GRF,0.05224
"3,40",EMO,0.0025
"3,40",SRV,0.00583
"3,40",SZC,0.02583
"3,40",CEN,0.06442
"3,39",BMEZ,0.00011
"3,39",EOI,0.09011
"3,39",EXD,0.0
"3,39",RQI,0.0
"3,39",RNP,0.0
"3,39",BSTZ,0.0
"3,39",AIO,0.0
"3,39",CII,0.02
"3,39",BDJ,0.04
"3,39",CHN,0.0
"3,39",BGY,0.0
"3,39",IAF,0.0
"3,39",AWP,0.0
"3,39",BOE,0.0
"3,39",DPG,0.0
"3,39",NFJ,0.00042
"3,39",AGD,0.00043
"3,39",AEF,0.00089
"3,39",ADX,0.43137
"3,39",AOD,0.0015
"3,39",BGR,0.00097
"3,39",CPZ,0.0
"3,39",GLQ,0.0
"3,39",BCX,0.0
"3,39",JEQ,0.0
"3,39",IGR,0.00071
"3,39",ASA,0.00456
"3,39",PEO,0.03789
"3,39",BIF,0.01
"3,39",CEM,0.0
"3,39",MIE,0.00333
"3,39",CET,0.19833
"3,39",DSE,0.00857
"3,39",CTR,0.00024
"3,39",GRF,0.05224
"3,39",EMO,0.0025
"3,39",SRV,0.00583
"3,39",SZC,0.02583
"3,39",CEN,0.06414
"3,38",EOI,0.0901
"3,38",EXD,0.0
"3,38",RQI,0.0
"3,38",RNP,0.0
"3,38",BSTZ,0.0
"3,38",AIO,0.0
"3,38",CII,0.02
"3,38",BDJ,0.04
"3,38",CHN,0.0
"3,38",BGY,0.0
"3,38",IAF,0.0
"3,38",AWP,0.0
"3,38",BOE,0.0
"3,38",DPG,0.0
"3,38",NFJ,0.00042
"3,38",AGD,0.00043
"3,38",AEF,0.00089
"3,38",ADX,0.43137
"3,38",AOD,0.0015
"3,38",BGR,0.00097
"3,38",CPZ,0.0
"3,38",GLQ,0.0
"3,38",BCX,0.0
"3,38",JEQ,0.0
"3,38",IGR,0.00071
"3,38",ASA,0.00456
"3,38",PEO,0.03789
"3,38",BIF,0.01
"3,38",CEM,0.0
"3,38",MIE,0.00333
"3,38",CET,0.19833
"3,38",DSE,0.00857
"3,38",CTR,0.00024
"3,38",GRF,0.05224
"3,38",EMO,0.0025
"3,38",SRV,0.00583
"3,38",SZC,0.02583
"3,38",CEN,0.06427
"3,37",EXD,8e-05
"3,37",RQI,8e-05
"3,37",RNP,8e-05
"3,37",BSTZ,8e-05
"3,37",AIO,8e-05
"3,37",CII,0.02008
"3,37",BDJ,0.04
"3,37",CHN,0.0
"3,37",BGY,0.0
"3,37",IAF,0.0
"3,37",AWP,0.0
"3,37",BOE,0.01
"3,37",DPG,0.0
"3,37",NFJ,0.01
"3,37",AGD,0.0
"3,37",AEF,0.0
"3,37",ADX,0.46
"3,37",AOD,0.001
"3,37",BGR,0.001
"3,37",CPZ,0.01
"3,37",GLQ,0.0
"3,37",BCX,0.0
"3,37",JEQ,0.00133
"3,37",IGR,0.00276
"3,37",ASA,0.00276
"3,37",PEO,0.0386
"3,37",BIF,0.02182
"3,37",CEM,0.0
"3,37",MIE,0.00333
"3,37",CET,0.20583
"3,37",DSE,0.0
"3,37",CTR,0.005
"3,37",GRF,0.065
"3,37",EMO,0.0
"3,37",SRV,0.00333
"3,37",SZC,0.03833
"3,37",CEN,0.0594
"3,36",RQI,6e-05
"3,36",RNP,6e-05
"3,36",BSTZ,6e-05
"3,36",AIO,6e-05
"3,36",CII,0.02006
"3,36",BDJ,0.04
"3,36",CHN,0.0
"3,36",BGY,0.0
"3,36",IAF,0.0
"3,36",AWP,0.0
"3,36",BOE,0.01
"3,36",DPG,0.0
"3,36",NFJ,0.01
"3,36",AGD,0.0
"3,36",AEF,0.0
"3,36",ADX,0.46
"3,36",AOD,0.001
"3,36",BGR,0.001
"3,36",CPZ,0.01
"3,36",GLQ,0.0
"3,36",BCX,0.0
"3,36",JEQ,0.00133
"3,36",IGR,0.00276
"3,36",ASA,0.00276
"3,36",PEO,0.0386
"3,36",BIF,0.02182
"3,36",CEM,0.0
"3,36",MIE,0.00333
"3,36",CET,0.20583
"3,36",DSE,0.0
"3,36",CTR,0.005
"3,36",GRF,0.065
"3,36",EMO,0.0
"3,36",SRV,0.00333
"3,36",SZC,0.03833
"3,36",CEN,0.05958
"3,35",RNP,4e-05
"3,35",BSTZ,4e-05
"3,35",AIO,4e-05
"3,35",CII,0.02004
"3,35",BDJ,0.04
"3,35",CHN,0.0
"3,35",BGY,0.0
"3,35",IAF,0.0
"3,35",AWP,0.0
"3,35",BOE,0.01
"3,35",DPG,0.0
"3,35",NFJ,0.01
"3,35",AGD,0.0
"3,35",AEF,0.0
"3,35",ADX,0.46
"3,35",AOD,0.001
"3,35",BGR,0.001
"3,35",CPZ,0.01
"3,35",GLQ,0.0
"3,35",BCX,0.0
"3,35",JEQ,0.00133
"3,35",IGR,0.00276
"3,35",ASA,0.00276
